url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,https://funfunhan.com/2476991,,2020.11.30 11:53,,,1,940,유저사용기/필테 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존, https://funfunhan.com/2476777,,2020.04.13 09:08,,,0,1410,유저사용기/필테 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,부모님방에 옛날 TV 였는데   삼성 스마트TV로 바궜습니다.기사님이 외부에서 랜선 하나만 끌고 와서  기가지니 설치해서 IPTV는 보고 있고TV 자체는 와이파이로 설정 해뒀습니다.문제는 몇일후에  TV 자체 어플로 웨이브 디즈니 넷플릭스 시청하려고  어플 실행을 하면와이파이가 사라져서 제방에 있는 공유기 껐다 키고 와이파이 다시 잡고 시청이 반복됩니다. 제가 집에 있을땐 다시 잡으면 되는데 제가 없을 경우에 보질 못 하시니 불편해 하십니다.요약 하자면 랜선 > 기가지니  > TV   (현재상태)  에서 랜선    I공유기  - 기가지니 > TV         ㄴ 랜선 - TV (인터넷) 유선 연결              + 와이파이이런식으로 설정 하고 싶은데 IPTV 공유기는 싼거 아무거나 사도되는지요??아니면 KT 측에 연락 해서 추가 요금 내고 공유기 설치해서 써야 되나요??어떤 방법을 더 추천 하시나요??개인적으로 공유기 사서 써도 되면 비싸지 않은 제품을 추천 좀 부탁드리겠습니다.,,2023.12.31 03:23,,,5,218,네트워크/인터넷 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,컴퓨터 모니터를 기가지니에 연결해서 티비로 사용하고자 합니다기가지니 스피커로 들을거라 스피커 쓰레기거나 스피커 없는 옵션이어도 상관없고 오로지 4k 지원에 색 구현만 잘되면 됩니다..!4-50인치짜리 생각하고 있습니다티비안사구 이렇게 사는게 가성비가 제일 좋을거같아서요 예산은2-40정도 생각중입니다!!,,2021.12.17 12:22,,,2,808,모니터 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,https://funfunhan.com/2476869,,2020.07.28 21:33,,,0,2997,유저사용기/필테 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,kt 재약정하면서 기가지니2 로 바꾸면 요금이 낮아진다고 해서 바꿨는데하루만에 사망했네요 선이 잘못됐나 싶어서 다른케이블로 바꿔도 보고기가지니가 2개라 다른장소에 설치해봐도 역시 안되네요하필 금요일에 이러니 A/S도 안되고 급 우울해지는군요기가지니가 넷플릭스도 되서 바로 가입했는데 우째 이런일이 생길까요 크흑..,,2021.04.30 23:35,,,2,424,네트워크/인터넷 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,기가지니3랑  uhd4 셋업박스   고민중인데 화질은  차이없죠? 지니는  넷플이나  유튭  배속 기능 대는지도  궁금글구 uhd는4는  넷플보려면  어케 트나요   미러링 해야하나요 ,,2021.12.10 23:55,,,2,632,자유게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,"집 구조가 조금 복잡해서 공유기 있는 곳에서 티비 있는곳까지 케이블을 끌어오기가 조금 힘듭니다. 지은지 오래된 건물이라서 방마다 랜포트 있는 구조도 아니구요.기가지니2 셋탑을 사용중인데, 와이파이 수신기를 셋탑의 usb 단자로 집어넣으면 무선으로 사용할 수 있는지 호기심이 생기네요. 혹시 해보신 분 계실까요??",,2020.10.13 16:40,,,6,11188,네트워크/인터넷 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,"안녕하세요 갑자기 사운드바가 나가서 여쭤봅니다. 지금 안쓰는 기가지니가 한대남는데 이걸 모니터에 연결해서 스피커기능으로 쓸수있는지 궁금하네요 ㅠㅠ 원래 모니터에 사운드바연결해서 티비도 같이보고있었는데 제 모니터는 스피커기능이 없어서 ,,,, pc에 연결하면 스피커로 쓸수있는건 알지만 그렇게 말고 혹시 모니터에 직접 연결해서 쓸수있는지 아시는분 계실까요? 기가지니 2인데 aux 단자는 아예없고,,,  지금당장 보이는 단자가 usb, s/pdif 그리고 혹시 블루투스 동글 따로사서 모니터에 연결하면 블루투스로도 가능한지,,, 알고싶습니다.",,2021.07.28 17:07,,,4,4378,게이밍오디오 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,lg서 kt로 바꿧는데 기가지니3가 유튜브 앱 지원을 안하네요. 최신 모뎀 기종인 기가지니a는 또 된다고해서어제 개통 후 오늘 바꿔달라고하니까 기사 출장비 3만원 나온다고합니다.이런거 출장비내야하나요 ㄷㄷ유튜브 앱 지원 안된다는 고지를 안햇기때문에무상으로 바꿔줘야하는거아닌가요..그리고 기가지니a로 바꿀빠에 크롬캐스트 설치하는게더 유리한거 아닌가 싶네요.그리고 전사 대비 현통신사가 lte속도가 상당히 느리네요. 인터넷속도도 최저보장속도밖에안나오구요 ㅠ고견 요청드립니다!,,2022.06.29 09:31,,,7,681,네트워크/인터넷 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,QM6에 기가지니를 선택해서 넣을 수 있다네요원래 집에서도 쓰는데 그럼 차에서 연동 되겠죠?쓰던거 그대로 쓰는 느낌이면 편할 거 같긴한데,,2019.10.15 16:00,,,3,488,자유게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,기가지니 크롬캐스트 아이피 설정 건들었다가 공인아이피가 아니라고 인터넷 접속 인식이 아예 안되네요. 공장초기화 하는 방법 아시면 알려주세요,,2023.12.30 23:22,,,1,187,가전제품/TV 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,"연휴 때 집 이사를 해서 인터넷, tv 설치하려고 하는데요집에 kt 셋톱박스가 예전 모델이라 이번에 재약정 하면서 바꿔보려고 하는데요대체로 기가지니3 아니면 기가지니a로 하시더라고요혹시 2개 사용해보신분 계시면 어떤 모델이 더 괜찮나요?조금 찾아보니까 기가지니3은 스피커가 더 좋고, 돌비 비전 지원하고 근데 유튜브 볼 때 어플이 아니라 웹 형태로 나와서 불편하다고 하는데 진짜 그러나요?기가지니a는 다양한 ott 서비스를 지원해서 편하다고 하는데 스피커가 안 좋다고 하더라고요kt 장기 고객이라 셋톱은 아마 무료일 거 같은데 어떤 모델을 선택할 지 너무 고민이네요 ㅠ",,2023.10.04 20:53,,,0,349,가전제품/TV 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존, 기가지니가 여름을 맞이하여 스노우민트 컬러를 새로 출시했습니다. 요즘 같은 폭염에 눈이라도 시원해지는 색상이긴 하네요 집에 차콜 그레이 있는데 바꾸고 싶다는.. 체감 온도가 생각보다 시각적인 효과도 크다고 느낍니다. 전화나 해볼까요 ㅋㅋ 색상 바꿔주면 안되냐고 ,,2018.08.01 00:19,,,1,1848,기타/주변기기 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,플스5에 연결하려고 하는데 진짜 절대 안되네요..사운드바에 hdmi단자 하나있어요티비와 사운드바 arc? 연결하고 플스랑 티비랑 일반 hdmi 포트에 연결하고 그반대로 해봐도 안되고티비 틀어놓고 플스도 같이 할수있네요사운드 바에서 티비방송 소리 플스는 티비사윤드 소리나고....개이득인가하..ㅋㅋㅋㅋ어떻게 연결 할 수있는 방 법 업ㅎ나요??,,2023.06.08 17:12,,,0,761,게이밍오디오 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,이번에 이사가면서 인터넷 알아보던중 kt 기가지니 사운드바라는게 있더라구요 괜찮아보여서 신청하긴 했는데 이게 월마다 임대료 내면서 사용할만한 음질 퀄리티가 나오는지 궁금합니다 그게 아니라면 삼성 사운드바로 가려고 하네요..,,2023.06.04 23:56,,,2,1176,가전제품/TV 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존, https://funfunhan.com/2476543 ,,2019.07.02 19:54,,,2,996,유저사용기/필테 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,지금 기가지니2 사용중인데요.TV자체 스피커는 너무 고음이 쌔고 저음은 묻히고 그래서 기가지니로 출력해서 사용중인데생각보다 소리가 좋아서 오~ 소리가 나쁘지 않네? 라고만 생각하고 사용했는데기가지니3 는 뭐가 바뀐건가 하고 비교 스팩을 보는데 스피커가 무려 하만카돈 이네요.기가지니2는 10W이고 기가지니3는 15W 하만카돈 이군요.몰랐을때는 그냥 그런갑다 했는데 하만카돈 이라는거 알고나니 기가지니3로 바꾸고 싶네요.,,2022.07.30 13:10,,,9,880,자유게시판 ,
https://meeco.kr/?_filter=search&act=&vid=&mid=ITplus&category=&search_target=title_content&search_keyword=기가지니,미니기기코리아,"기사내용 요약 ""담아줘"" ""구매해줘"" ""결제해줘"" 세 단계 명령으로 진행 배송정보 자동 입력…청구서 합산 결제·간편결제 기능 제공 [서울=뉴시스] KT가 오아시스마켓과 함께 KT 기가지니를 이용해 식품을 주문하는 'AI 장보기' 서비스를 출시했다. (사진=KT 제공) 2022.8.11 *재판매 및 DB 금지 [서울=뉴시스] 심지혜 기자 = KT의 인공지능(AI) 스피커 기가지니로 오아시스 상품을 주문할 수 있게 됐다. KT는 오아시스마켓과 함께 KT 기가지니를 이용해 식품을 주문하는 'AI 장보기' 서비스를 출시했다고 11일 밝혔다. 예컨대 ""지니야, 오아시스마켓에서 유기농 우유 주문해줘""라고 말하면 AI 장보기 서비스가 실행되고, 이후 ""담아줘"", ""구매해줘"", ""결제해줘"" 세 단계의 음성명령으로 주문이 진행된다. (하략)",,2022.08.11. 11:07,0.0,,0,82,IT+,
https://meeco.kr/?_filter=search&act=&vid=&mid=ITplus&category=&search_target=title_content&search_keyword=기가지니,미니기기코리아,인공지능 및 디지털 전환 분야 협력을 위한 업무협약 체결 KT가 제너시스BBQ와 인공지능(AI) 및 디지털 전환(DX) 분야 협력을 위한 업무협약(MOU)를 체결했다고 31일 밝혔다.(KT 제공) KT가 제너시스BBQ와 인공지능(AI) 및 디지털 전환(DX) 분야 협력을 위한 업무협약(MOU)를 체결했다고 31일 밝혔다. 양사는 이번 MOU를 통해 AI·DX 기반 서비스를 통한 상호 발전을 도모할 예정이다. 구체적인 협력 내용은 △AI·DX 기반 업무 협력 △양사 서비스 이용자를 위한 멤버십 제휴 △기업가치 증대를 위한 미래지향적 관계 구축 등이다. 또 양사는 KT 기가지니를 통한 BBQ 치킨 주문 등 AI·DX 플랫폼 기반 서비스를 적용하기 위해 검토하고 있다. AI 서비스로봇을 BBQ 매장에 확산하기 위해서도 협의하고 있다. (하략),,2022.08.31. 11:23,0.0,,1,188,IT+,
https://meeco.kr/?_filter=search&act=&vid=&mid=ITplus&category=&search_target=title_content&search_keyword=기가지니,미니기기코리아,"집에 해지된 기가지니가 생겨서 어떻게 쓸까 고민하다가, 한번 마침 안드로이드TV 기반이니까 런처를 따로 깔면 되지 않을까 해서 공장초기화하고 세팅 진행중에 구글계정 넣고 구글 플레이 웹에서 안드로이드TV 런처를 설치했습니다. 껐다 키니까 따로 가입 없이도 안드로이드TV 셋탑으로 활용 가능하네요. 유튜브, 플레이스토어, 앱 설치 등등 다 됩니다. 안드11 기반이라 버전도 높고 은근 좋습니다.",,2023.08.18. 22:07,2.0,,8,498,IT+,TV
https://meeco.kr/?_filter=search&act=&vid=&mid=ITplus&category=&search_target=title_content&search_keyword=기가지니,미니기기코리아,"엔비디아는 한국 통신사 KT가 엔비디아(NVIDIA) AI로 스마트 스피커와 고객 콜센터를 훈련했다고 밝혔다. 국내 AI 음성비서 기가지니는 매일 800만 명의 사용자와 대화한다. KT의 AI 기반 스피커는 TV를 제어하고, 실시간 교통 정보를 제공하고 기타 집안에서의 다양한 업무를 수행한다. 대형의 텍스트 데이터 세트를 기반으로 인간 언어를 인식, 이해, 예측 및 생성할 수 있는 머신러닝 알고리즘인 대형언어 모델(LLM) 덕분에 매우 복잡한 한국어 대화 기술을 숙달했다. KT의 모델은 엔비디아 DGX 슈퍼(Super)POD 데이터 센터 인프라 플랫폼과 네모메가트론(NeMo Megatron) 프레임워크를 사용해 수십억 개의 매개변수를 가진 LLM을 훈련하고 배포한다. 한글로 알려진 한국어는 세계에서 가장 어려운 언어 목록에 꾸준히 포함돼 왔다. 한국어에는 네 가지 유형의 복합동사가 존재하며, 한국어 단어는 종종 두 개 이상의 어근으로 구성된다. 2,200만 명이 넘는 가입자를 보유한 한국의 선도적인 통신사 KT는 자체 LLM을 개발해 스마트 스피커의 단어에 대한 이해도를 높였다. 또한 2,000억 개 이상의 매개변수를 가진, 적용 분야 별 최적화된 다양한 버전의 LLM들을 사업에 적용하고 있다. 더불어 기가지니는 아마존 알렉사(Alexa)와의 통합을 통해 사용자와 영어로 대화할 수 있다. KT의 LLM 개발팀 류휘정 팀장은 “트랜스포머기반 모델을 통해 기가지니 스마트 스피커와 고객 서비스 플랫폼 AI 컨택센터(AICC)의 품질이 크게 향상됐다”라고 말했다. AICC는 AI 음성 에이전트 및 기타 고객 서비스 관련 애플리케이션을 제공하는 올인원 클라우드 기반 플랫폼이다. AICC는 전화를 받고 요청된 정보를 제공하거나 고객을 상담원과 빠르게 연결해 보다 자세한 문의에 대한 답변을 제공할 수 있다. 류팀장에 따르면 인간의 개입이 없이 AICC는 매일 전국적으로 10만 건 이상의 전화를 관리하고 있다. 류 팀장은 “기가지니는 LLM을 통해 언어 이해도를 높이고 인간과 유사한 문장을 더 많이 생성할 수 있으며, AICC는 문의 유형을 더 빠르게 요약하고 분류해 상담 시간을 15초 단축할 수 있다”라고 덧붙였다. - 대규모 언어 모델 훈련 LLM을 개발하는 것은 심도 있는 기술 전문 지식과 전체 스택 기술 투자가 필요한 값비싸고, 시간 소모적인 과정일 수 있다. 엔비디아 AI 플랫폼은 KT를 위해 이 과정을 간소화하고 가속화했다. 류 팀장은 ""엔비디아 DGX 슈퍼POD의 강력한 성능과 네모 메가트론의 최적화된 알고리즘 및 3D 병렬 처리 기술을 통해 LLM 모델을 보다 효과적으로 훈련했다. 네모 메가트론은 지속적으로 새로운 기능을 채택하고 있으며, 이는 모델 정확도를 개선하는 데 있어 가장 큰 장점이라고 생각한다""라고 설명했다. 류 팀장에 따르면, 대규모 딥 러닝 모델을 여러 장치에 분할하는 분산 학습 방법인 3D 병렬 처리는 KT의 LLM 학습에 중요한 포인트였다. 네모 메가트론을 통해 팀은 가장 높은 처리량으로 작업을 쉽게 수행할 수 있었다. 류 팀장은 ""다른 플랫폼을 사용하는 것도 고려했지만 하드웨어 수준에서 추론 수준까지 풀스택 환경을 제공하는 대안을 찾기가 어려웠다. 또한 엔비디아는 제품, 엔지니어링 팀 등으로부터 탁월한 전문 지식을 제공하므로 기술 문제를 쉽게 해결할 수 있었다""라고 말했다. KT는 네모 메가트론의 하이퍼파라미터 최적화 도구를 사용해 다른 프레임워크보다 LLM을 두배 더 빠르게 훈련했다. 이러한 도구를 통해 사용자는 LLM 훈련 및 추론을 위한 최상의 구성을 자동으로 찾아 개발 및 배포 과정을 쉽고 빠르게 할 수 있다. KT는 엔비디아트리톤 추론서버(Triton Inference Server)를 사용해 최적화된 실시간 추론 서비스를 제공하고, 엔비디아베이스 커맨드매니저(Base Command Manager)를 통해 AI 클러스터에서 수백 개의 노드를 쉽게 모니터링하고 관리할 계획이다.",,2022.09.22. 13:23,0.0,,0,85,IT+,소식
