url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
https://www.clien.net/service/search?q=버클링,클리앙,제 버클링 키보드 이제 겨우 통관 끝나서   배송중 떴는데   강원춘천소양으로.집화를 하네요   전 의정분데요...   불안하긴한데   내일 안오면 다음주 수요일이나 돼야 오는데...   제바~~알!! /Vollago,,2023-08-11 16:14:21,0.0,,1,639,모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,키보드는 반 정도 정리한게 요거네요 웃긴게 이렇게 모아두고 빌드한건 하나도 없다는 겁니다 수집을 목적으로 하는 취미는 다 그만두려 하는데 뭘 남겨야 할지 모르겠네요 사이버보드는 제트블랙 색상이 맘에 들어 아깝고 tgr910은 맥북과 잘 어울릴 것 같아 아깝고 복각 버클링 키보드는 무식하게 단단한 만듦새 때문에 아깝습니다 이러다가 또 정리 못하겠죠 ㅠ,,2023-12-06 00:08:12,2.0,,13,"1,861",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,그동안 정말 만족하면서 사용하고 있습니다 사자마자 커스텀 좀 하고 싶어서 asdw 방향키 컨트롤 알트 쉬프트키 다양한 색깔의 키캡도 사서 끼우고 풀배열 키보드라 불편함 없이 정말 잘 사용하고 있는데 고장이 안 납니다 너무 더러워서 오늘 처음으로 키캡 다 빼고 물로 씻고 먼지 좀 털고 닦으니까 새거처럼 깨끗해지기도 했어요 몇개월 전부터 옛날 IBM에서 나왔다던 버클링 키보드 타건음이 참 매력적이라 살까 말까 살까 말까 생각만 하고 있습니다 몇달 전에 테크노마트 키보드 타건숍에 가서  여러 기계식 축들 타건해봤는데요 적축이랑 무소음적축은 좀 많이 심심한 느낌이었고 청축은 좀 별로고 로지텍 청축이 일반 청축과는 다른 느낌이라 새로운 느낌이었고 무접점 타건 느낌도 처음 느껴보고 황축이었나 암튼 그 축이 괜찮았던 기억이 납니다 성격상 여러개 말고 하나 사서 진득하게 쓰는걸 좋아하는데 IBM F인가 하는 키보드가 참 좋을것 같은데 이베이 말고는 구할데가 없는것 같아 아쉽습니다,,2023-07-09 20:36:20,0.0,,16,"2,105",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,몇 주 전부터 급 관심이 가던 옛날 키보드인데 기계식 축은 전부는 아니더라도 청축 적축 저소음적축 녹축클릭 흑축80g 황축 등등 여러개를 타건해봤고 무접점도 트건해봤는데 버클링 키보드가 제 취향일 것 같아서 고민하다 질렀습니다 네이버에서 검색해서 샀는데 중국에서 개조해서 보내는 건가 봅니다 어서 받고 싶네요 현재는 레오폴드 갈축 쓰고 있습니다,,2023-08-02 14:01:46,0.0,,28,"2,020",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙, 생각보다 묵직해서 생각보다 엄청 묵직하네요  타건감은 재밌습니다 스프링 소리도 나고 텅텅거리기도 하고 확실히 기계식과 차이점이 큰 것 같습니다 갈축을 쓰고 있었는데 소음은 청축과 비슷하단 느낌이 있지만 많이 다릅니다 압력은 갈축에 비하면 엄청 높은 편이네요 버클링이 궁금하신 분이라면 또는 추억이 있으신 분이라면 추천드립니다,,2023-08-12 20:35:34,1.0,,28,"3,573",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,처음엔 너무 무거운 키압 때문에 쓸 수 있을까? 윈도 + E 키로  내컴퓨터 열었었는데 그거 하나 불편한 거 뺴곤 괜찮습니다 처음엔 영상에서 봤던 타건 소리가 나지 않아서 뭐지 했다가 어제 폰으로 동영상 촬영해보니 똑같네요 귀로 듣는 것과 마이크로 듣는게 차이가 엄청 크네요 아무튼 타건하는 재미가 있어서 메모장 열고 아무 말이나 타이핑 치면서 놉니다 근데 영상 이것저것 찾아보다 솔레노이드를 장착한 키보드 타건영상을 봤는데 심히 끌리네요 ㅎㄷㄷ,,2023-08-15 14:45:12,0.0,,5,"1,518",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,미국 유니콤프 사의 버클링식 키보드 Spacesaver(Mac OS용) 팝니다. (Made in USA) 유니콤프 홈페이지: 버클링 키보드가 궁금해서 샀는데 리얼포스 키보드를 사용하게 되어 실제 사용시간은 1시간도 안되는 것 같습니다. 거의 새거라고 보시면 될 것 같습니다.  버클링 키보드 궁금하신 분은 리뷰 참조하세요.,,2023-08-16 11:48:47,0.0,,3,"1,307",회원중고장터,거래완료
https://www.clien.net/service/search?q=버클링,클리앙,,,2023-09-11 16:01:43,1.0,,22,"3,283",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,복각모델입니다 뜯을까 말까 고민했는데 비슷비슷한 기계식들만 만지다 보니 재미있네요 촬촬촬 시끄러운데 생각보다 느낌이 좋아요,,2023-06-14 14:40:23,1.0,,8,"1,824",모두의공원,
https://www.clien.net/service/search?q=버클링,클리앙,이번에 자리 배치 바뀌면서 근 1년만에 처음 옆자리 배정된 사람인데  파티션 없는 사무실 옆자리 갈축 타건 귀 때리는게 엄청나네요. 그 동안 계속 쓰던걸 갑자기 쓰지말아달라 하기도 애매하고; 이어폰 패시브로 달게 되네요.,,2023-03-23 08:21:37,1.0,,15,"2,405",모두의공원,
