url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,부모님방에 옛날 TV 였는데   삼성 스마트TV로 바궜습니다.기사님이 외부에서 랜선 하나만 끌고 와서  기가지니 설치해서 IPTV는 보고 있고TV 자체는 와이파이로 설정 해뒀습니다.문제는 몇일후에  TV 자체 어플로 웨이브 디즈니 넷플릭스 시청하려고  어플 실행을 하면와이파이가 사라져서 제방에 있는 공유기 껐다 키고 와이파이 다시 잡고 시청이 반복됩니다. 제가 집에 있을땐 다시 잡으면 되는데 제가 없을 경우에 보질 못 하시니 불편해 하십니다.요약 하자면 랜선 > 기가지니  > TV   (현재상태)  에서 랜선    I공유기  - 기가지니 > TV         ㄴ 랜선 - TV (인터넷) 유선 연결              + 와이파이이런식으로 설정 하고 싶은데 IPTV 공유기는 싼거 아무거나 사도되는지요??아니면 KT 측에 연락 해서 추가 요금 내고 공유기 설치해서 써야 되나요??어떤 방법을 더 추천 하시나요??개인적으로 공유기 사서 써도 되면 비싸지 않은 제품을 추천 좀 부탁드리겠습니다.,,2023.12.31 03:23,,,5,216,네트워크/인터넷 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,QM6에 기가지니를 선택해서 넣을 수 있다네요원래 집에서도 쓰는데 그럼 차에서 연동 되겠죠?쓰던거 그대로 쓰는 느낌이면 편할 거 같긴한데,,2019.10.15 16:00,,,3,486,자유게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,이번에 이사가면서 인터넷 알아보던중 kt 기가지니 사운드바라는게 있더라구요 괜찮아보여서 신청하긴 했는데 이게 월마다 임대료 내면서 사용할만한 음질 퀄리티가 나오는지 궁금합니다 그게 아니라면 삼성 사운드바로 가려고 하네요..,,2023.06.04 23:56,,,2,1174,가전제품/TV 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,"연휴 때 집 이사를 해서 인터넷, tv 설치하려고 하는데요집에 kt 셋톱박스가 예전 모델이라 이번에 재약정 하면서 바꿔보려고 하는데요대체로 기가지니3 아니면 기가지니a로 하시더라고요혹시 2개 사용해보신분 계시면 어떤 모델이 더 괜찮나요?조금 찾아보니까 기가지니3은 스피커가 더 좋고, 돌비 비전 지원하고 근데 유튜브 볼 때 어플이 아니라 웹 형태로 나와서 불편하다고 하는데 진짜 그러나요?기가지니a는 다양한 ott 서비스를 지원해서 편하다고 하는데 스피커가 안 좋다고 하더라고요kt 장기 고객이라 셋톱은 아마 무료일 거 같은데 어떤 모델을 선택할 지 너무 고민이네요 ㅠ",,2023.10.04 20:53,,,0,347,가전제품/TV 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존, https://funfunhan.com/2476777,,2020.04.13 09:08,,,0,1408,유저사용기/필테 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,기가지니 크롬캐스트 아이피 설정 건들었다가 공인아이피가 아니라고 인터넷 접속 인식이 아예 안되네요. 공장초기화 하는 방법 아시면 알려주세요,,2023.12.30 23:22,,,1,185,가전제품/TV 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,https://funfunhan.com/2476869,,2020.07.28 21:33,,,0,2995,유저사용기/필테 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,지금 기가지니2 사용중인데요.TV자체 스피커는 너무 고음이 쌔고 저음은 묻히고 그래서 기가지니로 출력해서 사용중인데생각보다 소리가 좋아서 오~ 소리가 나쁘지 않네? 라고만 생각하고 사용했는데기가지니3 는 뭐가 바뀐건가 하고 비교 스팩을 보는데 스피커가 무려 하만카돈 이네요.기가지니2는 10W이고 기가지니3는 15W 하만카돈 이군요.몰랐을때는 그냥 그런갑다 했는데 하만카돈 이라는거 알고나니 기가지니3로 바꾸고 싶네요.,,2022.07.30 13:10,,,9,878,자유게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,"집 구조가 조금 복잡해서 공유기 있는 곳에서 티비 있는곳까지 케이블을 끌어오기가 조금 힘듭니다. 지은지 오래된 건물이라서 방마다 랜포트 있는 구조도 아니구요.기가지니2 셋탑을 사용중인데, 와이파이 수신기를 셋탑의 usb 단자로 집어넣으면 무선으로 사용할 수 있는지 호기심이 생기네요. 혹시 해보신 분 계실까요??",,2020.10.13 16:40,,,6,11186,네트워크/인터넷 게시판 ,
https://quasarzone.com/groupSearches?keyword=기가지니,퀘이사존,플스5에 연결하려고 하는데 진짜 절대 안되네요..사운드바에 hdmi단자 하나있어요티비와 사운드바 arc? 연결하고 플스랑 티비랑 일반 hdmi 포트에 연결하고 그반대로 해봐도 안되고티비 틀어놓고 플스도 같이 할수있네요사운드 바에서 티비방송 소리 플스는 티비사윤드 소리나고....개이득인가하..ㅋㅋㅋㅋ어떻게 연결 할 수있는 방 법 업ㅎ나요??,,2023.06.08 17:12,,,0,759,게이밍오디오 게시판 ,
